playername,year,realERA,adjustedERA,diff
Claude Osteen,1967,3.22,2.40,0.82
Mike Cuellar,1967,2.95,2.15,0.80
Dave Giusti,1967,4.24,3.45,0.79
Don Sutton,1967,4.01,3.22,0.79
Tom Phoebus,1967,3.33,2.55,0.78
Don Wilson,1967,2.70,1.93,0.77
Luis Tiant,1967,2.78,2.01,0.77
Bill Singer,1967,2.54,1.78,0.76
Steve Carlton,1967,2.94,2.19,0.75
Mel Stottlemyre,1967,2.96,2.22,0.74
Gary Nolan,1967,2.59,1.86,0.73
Mike McCormick,1967,2.89,2.17,0.72
Tommie Sisk,1967,3.32,2.61,0.71
Jim Merritt,1967,2.53,1.82,0.71
Camilo Pascual,1967,3.32,2.61,0.71
Ray Sadecki,1967,2.74,2.04,0.70
Tommy John,1967,2.52,1.82,0.70
Dave Boswell,1967,3.36,2.67,0.69
Sam McDowell,1967,3.85,3.17,0.68
Gary Bell,1967,3.38,2.71,0.67
Joe Sparma,1967,3.76,3.10,0.66
George Brunet,1967,3.25,2.59,0.66
Rich Nye,1967,3.17,2.51,0.66
Earl Wilson,1967,3.29,2.64,0.65
Denny McLain,1967,3.79,3.15,0.64
Jim Kaat,1967,2.91,2.28,0.63
Tom Seaver,1967,2.74,2.11,0.63
Ken Johnson,1967,2.74,2.13,0.61
Dean Chance,1967,2.74,2.14,0.60
Chuck Dobson,1967,3.62,3.02,0.60
Don Drysdale,1967,2.74,2.15,0.59
Chris Short,1967,2.42,1.83,0.59
Jim Bunning,1967,2.29,1.72,0.57
Dick Hughes,1967,2.58,2.02,0.56
Joe Horlen,1967,2.06,1.50,0.56
Larry Jackson,1967,3.20,2.65,0.55
Phil Ortega,1967,3.03,2.49,0.54
Fergie Jenkins,1967,2.80,2.26,0.54
Luis Tiant,1966,2.71,1.12,1.59
Turk Farrell,1966,4.70,3.11,1.59
Bob Friend,1966,4.49,2.92,1.57
Bob Bruce,1966,5.03,3.55,1.48
Ray Sadecki,1966,4.56,3.09,1.47
Bob Buhl,1966,4.94,3.56,1.38
Rollie Sheldon,1966,3.85,2.50,1.35
Jim Lonborg,1966,4.13,2.81,1.32
John Buzhardt,1966,3.73,2.42,1.31
Robin Roberts,1966,4.67,3.42,1.25
Hank Fischer,1966,4.79,3.55,1.24
Bill Hands,1966,5.47,4.26,1.21
Woodie Fryman,1966,3.93,2.77,1.16
Bucky Brandon,1966,3.02,1.88,1.14
Catfish Hunter,1966,4.14,3.01,1.13
Jack Fisher,1966,3.83,2.71,1.12
Wally Bunker,1966,4.19,3.08,1.11
Larry Jaster,1966,3.19,2.09,1.10
Lee Stange,1966,2.77,1.68,1.09
Lew Krausse,1966,2.97,1.90,1.07
Ray Washburn,1966,3.80,2.74,1.06
Denny Lemaster,1966,3.74,2.68,1.06
Jim Merritt,1966,3.29,2.24,1.05
Jose Santiago,1966,3.86,2.82,1.04
Tommie Sisk,1966,4.28,3.24,1.04
Milt Pappas,1966,4.31,3.28,1.03
Larry Dierker,1966,3.16,2.16,1.00
Fred Talbot,1966,4.47,3.50,0.97
Jim Nash,1966,2.10,1.14,0.96
Sam McDowell,1966,2.92,1.97,0.95
Dennis Ribant,1966,3.50,2.55,0.95
Denny McLain,1966,3.92,2.98,0.94
Dave McNally,1966,3.20,2.27,0.93
Bob Veale,1966,3.02,2.09,0.93
Gaylord Perry,1966,3.02,2.10,0.92
Dave Boswell,1966,3.27,2.35,0.92
Don Sutton,1966,2.94,2.04,0.90
Marcelino Lopez,1966,3.92,3.04,0.88
Phil Ortega,1966,4.00,3.12,0.88
Sammy Ellis,1966,5.37,4.49,0.88
Ken Holtzman,1966,3.83,2.95,0.88
Steve Hargan,1966,2.49,1.62,0.87
Bob Shaw,1966,4.15,3.29,0.86
Jim O'Toole,1966,3.57,2.71,0.86
Steve Barber,1966,2.27,1.41,0.86
Jim Palmer,1966,3.46,2.61,0.85
Steve Blass,1966,3.67,2.82,0.85
Dave Giusti,1966,4.24,3.39,0.85
Jim Bouton,1966,2.61,1.78,0.83
Mel Stottlemyre,1966,3.78,2.95,0.83
Vern Law,1966,4.27,3.48,0.79
Dean Chance,1966,3.04,2.25,0.79
Al Jackson,1966,2.61,1.82,0.79
Bruce Howard,1966,2.24,1.46,0.78
Dick Ellsworth,1966,3.90,3.12,0.78
Mike McCormick,1966,3.60,2.83,0.77
Jim Maloney,1966,2.80,2.03,0.77
Bobby Bolin,1966,2.77,2.01,0.76
Mickey Lolich,1966,4.82,4.07,0.75
Chris Short,1966,3.58,2.86,0.72
Joe Horlen,1966,2.56,1.84,0.72
Tommy John,1966,2.65,1.94,0.71
Larry Jackson,1966,3.34,2.64,0.70
George Brunet,1966,3.35,2.65,0.70
Fritz Peterson,1966,3.35,2.66,0.69
Gary Peters,1966,2.00,1.31,0.69
Juan Marichal,1966,2.24,1.56,0.68
Tony Cloninger,1966,4.18,3.53,0.65
Al Downing,1966,3.56,2.92,0.64
Sonny Siebert,1966,2.84,2.20,0.64
Jim Perry,1966,2.43,1.80,0.63
Mike Cuellar,1966,2.32,1.69,0.63
Jim Bunning,1966,2.43,1.81,0.62
Earl Wilson,1966,3.09,2.48,0.61
Mudcat Grant,1966,3.25,2.65,0.60
Gary Bell,1966,3.27,2.68,0.59
Pete Richert,1966,3.28,2.75,0.53
Bob Gibson,1966,2.44,1.92,0.52
Ken Johnson,1966,3.26,2.78,0.48
Jim Kaat,1966,2.75,2.29,0.46
Sandy Koufax,1966,1.73,1.30,0.43
Don Drysdale,1966,3.42,3.00,0.42
Claude Osteen,1966,2.87,2.49,0.38
Catfish Hunter,1965,4.37,2.75,1.62
Joe Nuxhall,1965,3.51,1.91,1.60
Jack Sanford,1965,4.81,3.22,1.59
John Tsitouris,1965,5.13,3.66,1.47
Hank Fischer,1965,4.09,2.70,1.39
Bruce Howard,1965,3.70,2.32,1.38
Ray Washburn,1965,3.56,2.19,1.37
Ray Herbert,1965,3.77,2.42,1.35
Jim O'Toole,1965,5.67,4.35,1.32
Dennis Bennett,1965,4.37,3.08,1.29
Don Nottebart,1965,5.02,3.74,1.28
Larry Dierker,1965,3.50,2.23,1.27
Joey Jay,1965,4.40,3.17,1.23
Johnny Podres,1965,3.52,2.32,1.20
Camilo Pascual,1965,3.35,2.17,1.18
Fred Talbot,1965,4.12,2.99,1.13
Diego Segui,1965,5.01,3.91,1.10
Jim Bouton,1965,4.91,3.83,1.08
Rudy May,1965,3.60,2.57,1.03
Bill Stafford,1965,3.45,2.43,1.02
Gaylord Perry,1965,4.31,3.30,1.01
Buster Narum,1965,5.10,4.09,1.01
Al Jackson,1965,4.45,3.44,1.01
Mike McCormick,1965,3.86,2.86,1.00
Denny Lemaster,1965,4.32,3.33,0.99
Luis Tiant,1965,3.57,2.61,0.96
Robin Roberts,1965,2.87,1.92,0.95
Ralph Terry,1965,3.74,2.79,0.95
Jim Lonborg,1965,4.52,3.58,0.94
Phil Ortega,1965,4.95,4.01,0.94
Jim Perry,1965,2.45,1.52,0.93
Gary Peters,1965,3.63,2.70,0.93
Ron Herbel,1965,3.97,3.06,0.91
Warren Spahn,1965,4.03,3.12,0.91
Ray Sadecki,1965,5.00,4.10,0.90
Cal Koonce,1965,4.39,3.49,0.90
Turk Farrell,1965,3.45,2.56,0.89
Dave Wickersham,1965,3.88,2.99,0.89
Rollie Sheldon,1965,4.08,3.19,0.89
Hank Aguirre,1965,3.59,2.70,0.89
John Buzhardt,1965,3.04,2.17,0.87
Sammy Ellis,1965,3.79,2.92,0.87
Pete Richert,1965,2.64,1.77,0.87
Larry Jackson,1965,3.85,2.98,0.87
Tracy Stallard,1965,3.21,2.35,0.86
Tommy John,1965,3.02,2.19,0.83
Bill Monbouquette,1965,3.70,2.88,0.82
Denny McLain,1965,2.63,1.81,0.82
Wally Bunker,1965,3.59,2.79,0.80
Joe Sparma,1965,3.31,2.51,0.80
Al Downing,1965,3.46,2.67,0.79
Dave Morehead,1965,4.04,3.26,0.78
Dean Chance,1965,3.11,2.34,0.77
Sonny Siebert,1965,2.59,1.82,0.77
Ray Culp,1965,3.13,2.38,0.75
Bob Friend,1965,3.24,2.49,0.75
Jack Fisher,1965,4.00,3.25,0.75
George Brunet,1965,2.56,1.82,0.74
Joe Horlen,1965,2.89,2.15,0.74
Claude Osteen,1965,2.79,2.06,0.73
Curt Simmons,1965,4.06,3.33,0.73
Dick Ellsworth,1965,3.86,3.13,0.73
Whitey Ford,1965,3.28,2.55,0.73
Fred Newman,1965,2.93,2.20,0.73
Bob Buhl,1965,4.34,3.62,0.72
Marcelino Lopez,1965,3.01,2.29,0.72
Ken Johnson,1965,3.40,2.68,0.72
Wade Blasingame,1965,3.81,3.10,0.71
Bob Bruce,1965,3.68,2.98,0.70
Earl Wilson,1965,3.98,3.30,0.68
Chris Short,1965,2.85,2.19,0.66
John O'Donoghue,1965,3.73,3.07,0.66
Vern Law,1965,2.17,1.52,0.65
Dave McNally,1965,2.96,2.31,0.65
Juan Marichal,1965,2.16,1.51,0.65
Milt Pappas,1965,2.60,1.96,0.64
Don Drysdale,1965,2.78,2.18,0.60
Bob Gibson,1965,3.12,2.52,0.60
Bob Shaw,1965,2.70,2.11,0.59
Sam McDowell,1965,2.29,1.71,0.58
Bob Veale,1965,2.85,2.27,0.58
Jim Bunning,1965,2.60,2.02,0.58
Mickey Lolich,1965,3.49,2.91,0.58
Mudcat Grant,1965,3.19,2.63,0.56
Jim Kaat,1965,2.85,2.31,0.54
Tony Cloninger,1965,3.31,2.77,0.54
Sandy Koufax,1965,2.05,1.54,0.51
Steve Barber,1965,2.58,2.07,0.51
Mel Stottlemyre,1965,2.63,2.12,0.51
Jim Maloney,1965,2.54,2.08,0.46
Don Cardwell,1965,3.20,2.76,0.44
Lew Burdette,1964,4.31,2.26,2.05
Pedro Ramos,1964,5.33,3.42,1.91
Bob Sadowski,1964,4.25,2.59,1.66
Ray Culp,1964,3.56,2.08,1.48
Luis Tiant,1964,2.87,1.48,1.39
Roger Craig,1964,3.60,2.25,1.35
Joe Nuxhall,1964,4.07,2.72,1.35
Moe Drabowsky,1964,5.89,4.57,1.32
Jack Lamabe,1964,5.53,4.24,1.29
Ernie Broglio,1964,3.69,2.47,1.22
Ken McBride,1964,5.40,4.18,1.22
John O'Donoghue,1964,5.37,4.17,1.20
Bobby Bolin,1964,3.66,2.47,1.19
Gaylord Perry,1964,2.92,1.73,1.19
Ray Herbert,1964,3.45,2.27,1.18
Ron Herbel,1964,3.08,1.91,1.17
Phil Regan,1964,5.26,4.10,1.16
Warren Spahn,1964,5.55,4.41,1.14
Joe Moeller,1964,3.99,2.86,1.13
Dave McNally,1964,3.96,2.83,1.13
John Tsitouris,1964,3.89,2.79,1.10
Dave Morehead,1964,4.98,3.89,1.09
Bennie Daniels,1964,3.95,2.88,1.07
Phil Ortega,1964,4.34,3.27,1.07
Sam McDowell,1964,2.85,1.81,1.04
Galen Cisco,1964,3.96,2.96,1.00
Robin Roberts,1964,2.91,1.92,0.99
Vern Law,1964,3.51,2.56,0.95
Hank Fischer,1964,3.77,2.82,0.95
Dick Donovan,1964,4.32,3.40,0.92
Hal Brown,1964,3.99,3.07,0.92
Jack Kralick,1964,3.05,2.13,0.92
Orlando Pena,1964,4.22,3.31,0.91
Bo Belinsky,1964,2.80,1.91,0.89
Art Mahaffey,1964,4.61,3.74,0.87
Bob Hendley,1964,3.66,2.79,0.87
John Buzhardt,1964,3.10,2.25,0.85
Jack Sanford,1964,3.31,2.46,0.85
Jim Bouton,1964,3.03,2.20,0.83
Bob Buhl,1964,3.85,3.02,0.83
Fred Newman,1964,2.63,1.82,0.81
Bill Monbouquette,1964,4.07,3.26,0.81
Denny Lemaster,1964,4.30,3.52,0.78
Jim Kaat,1964,3.21,2.43,0.78
Steve Barber,1964,3.91,3.14,0.77
Bob Purkey,1964,3.20,2.43,0.77
Joe Gibbon,1964,3.81,3.05,0.76
Turk Farrell,1964,3.14,2.38,0.76
Earl Wilson,1964,4.54,3.79,0.75
Dick Ellsworth,1964,3.72,2.97,0.75
Buster Narum,1964,4.38,3.63,0.75
Dennis Bennett,1964,3.47,2.72,0.75
Dick Stigman,1964,4.24,3.49,0.75
Don Nottebart,1964,3.71,2.97,0.74
Hank Aguirre,1964,4.02,3.29,0.73
Ray Sadecki,1964,3.48,2.75,0.73
Claude Osteen,1964,3.33,2.61,0.72
Lee Stange,1964,3.99,3.27,0.72
Tracy Stallard,1964,3.69,2.97,0.72
Tony Cloninger,1964,3.46,2.74,0.72
Jim Maloney,1964,2.71,2.00,0.71
Jim O'Toole,1964,2.66,1.95,0.71
Juan Marichal,1964,2.48,1.78,0.70
Ken Johnson,1964,3.63,2.93,0.70
Jack Fisher,1964,4.18,3.48,0.70
Joey Jay,1964,3.10,2.40,0.70
Diego Segui,1964,4.59,3.90,0.69
Larry Jackson,1964,3.05,2.36,0.69
Jim Bunning,1964,2.64,1.95,0.69
Chris Short,1964,2.28,1.59,0.69
Bob Bruce,1964,2.85,2.17,0.68
Milt Pappas,1964,3.00,2.32,0.68
Dave Wickersham,1964,3.45,2.77,0.68
Curt Simmons,1964,3.43,2.76,0.67
Wally Bunker,1964,2.69,2.03,0.66
Mudcat Grant,1964,3.63,2.97,0.66
Sandy Koufax,1964,1.76,1.10,0.66
Bob Gibson,1964,2.93,2.27,0.66
Juan Pizarro,1964,2.56,1.92,0.64
Don Drysdale,1964,2.18,1.54,0.64
Bob Friend,1964,3.33,2.70,0.63
Al Jackson,1964,4.35,3.73,0.62
Whitey Ford,1964,2.16,1.54,0.62
Mickey Lolich,1964,3.27,2.67,0.60
Joe Horlen,1964,1.83,1.23,0.60
Al Downing,1964,3.47,2.87,0.60
Gary Peters,1964,2.51,1.91,0.60
Camilo Pascual,1964,3.30,2.72,0.58
Bob Veale,1964,2.73,2.19,0.54
Dean Chance,1964,1.57,1.15,0.42
Barry Latman,1963,5.24,3.44,1.80
Bob Shaw,1963,3.21,1.45,1.76
Dave McNally,1963,4.77,3.12,1.65
Jay Hook,1963,5.90,4.32,1.58
Bob Turley,1963,4.22,2.77,1.45
Bob Heffner,1963,4.29,2.90,1.39
Tracy Stallard,1963,4.47,3.09,1.38
Tom Cheney,1963,2.79,1.49,1.30
Bob Purkey,1963,3.55,2.28,1.27
Glen Hobbie,1963,3.96,2.72,1.24
Art Mahaffey,1963,4.02,2.82,1.20
Bob Hendley,1963,3.88,2.69,1.19
Frank Lary,1963,3.28,2.12,1.16
Dave Morehead,1963,3.81,2.65,1.16
Joey Jay,1963,4.18,3.02,1.16
John Buzhardt,1963,2.24,1.08,1.16
Don Lee,1963,3.70,2.56,1.14
Joe Gibbon,1963,3.81,2.69,1.12
Ed Rakow,1963,3.97,2.86,1.11
Hal Brown,1963,3.41,2.31,1.10
Diego Segui,1963,3.52,2.44,1.08
Bob Sadowski,1963,2.64,1.59,1.05
Stan Williams,1963,3.37,2.33,1.04
Roger Craig,1963,3.63,2.61,1.02
Dick Donovan,1963,4.24,3.22,1.02
Bob Bruce,1963,3.55,2.56,0.99
Don Rudolph,1963,4.52,3.56,0.96
Mike McCormick,1963,4.25,3.29,0.96
Mickey Lolich,1963,3.06,2.11,0.95
Joe Horlen,1963,3.19,2.24,0.95
Lew Burdette,1963,3.96,3.03,0.93
Turk Farrell,1963,3.02,2.09,0.93
Johnny Podres,1963,3.56,2.64,0.92
Phil Regan,1963,3.83,2.91,0.92
Jim Perry,1963,3.61,2.70,0.91
Jim O'Toole,1963,2.89,1.98,0.91
Al Jackson,1963,3.99,3.09,0.90
Lee Stange,1963,2.82,1.92,0.90
Don Schwall,1963,3.30,2.41,0.89
Bob Miller,1963,3.43,2.54,0.89
Ray Herbert,1963,3.24,2.36,0.88
Jim Kaat,1963,4.38,3.50,0.88
Chris Short,1963,3.23,2.36,0.87
Bob Buhl,1963,3.33,2.46,0.87
Bob Gibson,1963,3.43,2.58,0.85
Milt Pappas,1963,3.03,2.18,0.85
Ernie Broglio,1963,3.10,2.26,0.84
Al Downing,1963,2.39,1.55,0.84
Bennie Daniels,1963,4.38,3.55,0.83
Dennis Bennett,1963,2.70,1.87,0.83
Hank Aguirre,1963,3.46,2.64,0.82
Whitey Ford,1963,2.75,1.93,0.82
Ken Johnson,1963,2.67,1.86,0.81
Claude Osteen,1963,3.12,2.32,0.80
Earl Wilson,1963,3.79,2.99,0.80
Cal McLish,1963,3.22,2.42,0.80
Don Nottebart,1963,3.04,2.25,0.79
Bill Monbouquette,1963,3.77,2.98,0.79
Jim Bunning,1963,3.96,3.18,0.78
John Tsitouris,1963,2.65,1.87,0.78
Ken McBride,1963,3.26,2.49,0.77
Carl Willey,1963,3.15,2.38,0.77
Dick Stigman,1963,3.25,2.49,0.76
Jack Kralick,1963,2.95,2.20,0.75
Don Cardwell,1963,3.12,2.37,0.75
