playername,year,realERA,adjustedERA,diff
Robbie Ray,2017,2.89,2.07,0.82
Leon Cadore,1919,2.48,1.66,0.82
Ken Brett,1976,3.27,2.45,0.82
Bump Hadley,1933,3.98,3.16,0.82
Dan Griner,1915,3.02,2.20,0.82
Rick Sutcliffe,1984,3.64,2.82,0.82
Jeff Suppan,2005,3.57,2.75,0.82
Bob Lemon,1947,3.27,2.45,0.82
Shane Rawley,1988,4.18,3.36,0.82
Geremi Gonzalez,2003,3.91,3.09,0.82
Wilbur Cooper,1915,4.04,3.22,0.82
Jim Mooney,1932,5.20,4.38,0.82
Ken Hill,1991,3.57,2.75,0.82
Scott McGregor,1985,4.84,4.02,0.82
Charlie Root,1930,4.18,3.36,0.82
Bob Porterfield,1953,3.26,2.44,0.82
Rube Marquard,1922,5.33,4.51,0.82
Bobby Jones,1997,4.06,3.24,0.82
Juan Guzman,1993,3.99,3.17,0.82
Chief Bender,1914,1.96,1.14,0.82
John Lackey,2017,4.56,3.74,0.82
Albert Williams,1981,4.19,3.37,0.82
John Buzhardt,1961,4.70,3.88,0.82
Doug McWeeny,1926,3.30,2.48,0.82
Mike Krukow,1988,3.54,2.72,0.82
Johnny Rigney,1941,3.81,2.99,0.82
Fergie Jenkins,1975,3.93,3.11,0.82
Dock Ellis,1973,3.05,2.23,0.82
Patrick Corbin,2013,3.41,2.59,0.82
Marty Pattin,1976,2.24,1.42,0.82
Fritz Ostermueller,1946,2.76,1.94,0.82
Lon Warneke,1939,3.97,3.15,0.82
Red Munger,1948,4.09,3.27,0.82
Javier Vazquez,2006,4.88,4.06,0.82
Johnny Vander Meer,1947,4.45,3.63,0.82
Scott McGregor,1983,3.18,2.36,0.82
Nino Espinosa,1979,3.65,2.83,0.82
Tommy Byrne,1949,3.61,2.79,0.82
CC Sabathia,2008,2.70,1.88,0.82
Ken Forsch,1982,3.88,3.06,0.82
Phil Hughes,2015,4.43,3.61,0.82
Monte Pearson,1933,2.47,1.65,0.82
Jack Sanford,1958,4.41,3.59,0.82
Mike McCormick,1965,3.86,3.04,0.82
Noah Syndergaard,2019,4.28,3.46,0.82
Kirk Rueter,2000,4.01,3.19,0.82
Jose Santiago,1966,3.86,3.04,0.82
Andy Hawkins,1988,3.35,2.53,0.82
Waite Hoyt,1930,4.73,3.91,0.82
Bob Friend,1955,3.21,2.39,0.82
Martin Perez,2017,4.82,4.00,0.82
Hal Carlson,1926,3.13,2.31,0.82
Vern Bickford,1948,3.44,2.62,0.82
Jumbo Elliott,1930,4.13,3.31,0.82
Tony Armas,2001,4.03,3.21,0.82
Pedro Astacio,2000,5.27,4.45,0.82
Danny Salazar,2015,3.45,2.63,0.82
Pat Jarvis,1969,4.41,3.59,0.82
Mark Portugal,1991,4.23,3.41,0.82
Michael Pineda,2016,4.82,4.00,0.82
Zac Gallen,2022,2.54,1.72,0.82
Adam Wainwright,2014,2.38,1.56,0.82
Bruce Hurst,1992,3.85,3.03,0.82
Mike Sirotka,1999,4.00,3.18,0.82
Pat Caraway,1930,3.83,3.01,0.82
Jimmy Haynes,1998,5.09,4.27,0.82
Mike Moore,1988,3.79,2.97,0.82
Russ Meyer,1954,3.82,3.00,0.82
Ernie White,1942,2.92,2.10,0.82
Rich Gale,1979,5.84,5.02,0.82
Jered Weaver,2012,2.81,1.99,0.82
Cole Hamels,2010,3.06,2.24,0.82
Tom Koehler,2014,3.81,2.99,0.82
Wes Ferrell,1933,4.23,3.41,0.82
Red Donahue,1902,2.81,1.99,0.82
Larry Dierker,1974,2.90,2.08,0.82
Howie Fox,1951,4.01,3.19,0.82
Juan Berenguer,1984,3.47,2.65,0.82
Bob Knepper,1979,4.64,3.82,0.82
Todd Wellemeyer,2008,3.71,2.89,0.82
Mark Gubicza,1984,4.05,3.23,0.82
Julio Moreno,1952,3.96,3.14,0.82
Rube Marquard,1915,4.25,3.43,0.82
Brett Myers,2010,3.14,2.32,0.82
Jose Quintana,2016,3.20,2.38,0.82
Al Leiter,2002,3.48,2.66,0.82
Roy Oswalt,2003,2.97,2.15,0.82
Greg Maddux,2002,2.62,1.80,0.82
Bobby Jones,2001,5.12,4.30,0.82
Tim Leary,1990,4.11,3.29,0.82
Cal McLish,1961,4.55,3.73,0.82
Chuck Rainey,1983,4.48,3.66,0.82
Michael Pineda,2019,4.01,3.19,0.82
Jordan Zimmermann,2012,2.94,2.12,0.82
Nolan Ryan,1979,3.60,2.78,0.82
Sid Hudson,1949,4.23,3.41,0.82
Virgil Trucks,1952,4.02,3.20,0.82
Jeff Weaver,2001,4.08,3.26,0.82
Jeff Juden,1997,4.40,3.58,0.82
Ron Guidry,1986,3.98,3.16,0.82
Hal Schumacher,1939,4.69,3.87,0.82
Randy Johnson,1992,3.77,2.95,0.82
George Earnshaw,1928,4.16,3.34,0.82
Gerrit Cole,2017,4.26,3.44,0.82
John Lackey,2009,3.83,3.01,0.82
Ricky Nolasco,2016,4.42,3.60,0.82
Mike Krukow,1987,5.03,4.21,0.82
Luke Hamlin,1941,3.92,3.10,0.82
Bump Hadley,1929,5.36,4.54,0.82
Bill Stoneman,1970,4.48,3.66,0.82
Milt Gaston,1925,4.51,3.69,0.82
Mike Hampton,1995,3.35,2.53,0.82
Adam Wainwright,2022,3.71,2.89,0.82
Harry Howell,1902,4.20,3.38,0.82
Sugar Cain,1935,5.39,4.57,0.82
Jim McAndrew,1970,3.61,2.79,0.82
Sandy Alcantara,2019,3.88,3.06,0.82
Danny Darwin,1997,4.33,3.51,0.82
Brad Radke,2000,4.45,3.63,0.82
Casey Patten,1903,3.67,2.85,0.82
Jeff Fassero,1995,4.33,3.51,0.82
Tom Browning,1987,5.07,4.25,0.82
Pete Donohue,1922,3.17,2.35,0.82
Frank Smith,1904,2.11,1.29,0.82
Orel Hershiser,1993,3.59,2.77,0.82
Dutch Leonard,1934,3.88,3.06,0.82
Dave Fleming,1992,3.39,2.58,0.81
Hank Borowy,1945,2.66,1.85,0.81
Ross Stripling,2022,2.92,2.11,0.81
Arnie Portocarrero,1958,3.28,2.47,0.81
Wayland Dean,1926,4.61,3.80,0.81
Don Robinson,1978,3.50,2.69,0.81
Kevin Millwood,2003,4.01,3.20,0.81
Eric Stults,2014,4.30,3.49,0.81
Jim Colborn,1974,4.22,3.41,0.81
Brooks Lawrence,1956,4.21,3.40,0.81
Butch Henry,1992,4.02,3.21,0.81
Dave Dravecky,1985,2.77,1.96,0.81
Buster Brown,1912,4.35,3.54,0.81
Roger Nelson,1969,3.31,2.50,0.81
Chris Hammond,1992,4.24,3.43,0.81
Jock Menefee,1901,3.90,3.09,0.81
Kirk Saarloos,2005,4.25,3.44,0.81
Alex Cobb,2022,3.73,2.92,0.81
Jeff Pfeffer,1921,5.06,4.25,0.81
Ray Culp,1968,3.02,2.21,0.81
Bryn Smith,1984,3.32,2.51,0.81
Monte Pearson,1935,4.99,4.18,0.81
Scott Baker,2010,4.49,3.68,0.81
Waite Hoyt,1926,4.30,3.49,0.81
Frank Tanana,1988,4.21,3.40,0.81
Woodie Fryman,1973,5.34,4.53,0.81
Jorge de la Rosa,2014,4.10,3.29,0.81
Lerrin LaGrow,1974,4.46,3.65,0.81
Don Sutton,1983,4.08,3.27,0.81
Snipe Hansen,1932,3.96,3.15,0.81
Roy Parmelee,1934,3.35,2.54,0.81
Hugh McQuillan,1922,4.39,3.58,0.81
Jose Quintana,2015,3.36,2.55,0.81
Willie Blair,1997,4.17,3.36,0.81
Doyle Alexander,1973,3.90,3.09,0.81
Al Jackson,1965,4.45,3.64,0.81
Tony Gonsolin,2022,2.14,1.33,0.81
Jim Abbott,1990,4.51,3.70,0.81
Allen Watson,1996,4.61,3.80,0.81
Bullet Joe Bush,1920,4.46,3.65,0.81
Ubaldo Jimenez,2010,2.88,2.07,0.81
Allie Reynolds,1952,2.14,1.33,0.81
Denny Lemaster,1966,3.74,2.93,0.81
Freddy Garcia,2006,4.53,3.72,0.81
Cory Lidle,2001,3.59,2.78,0.81
Mike Minor,2019,3.59,2.78,0.81
Russ Bauers,1937,3.17,2.36,0.81
Jose Lima,1999,3.58,2.77,0.81
Chad Bettis,2016,4.79,3.98,0.81
Homer Bailey,2013,3.49,2.68,0.81
Jason Johnson,2004,5.13,4.32,0.81
Mike Bolsinger,2015,3.62,2.81,0.81
John Denny,1986,4.20,3.39,0.81
Herb Pennock,1929,4.87,4.06,0.81
Mike Boddicker,1986,4.70,3.89,0.81
Red Ruffing,1928,4.09,3.28,0.81
Steve Bedrosian,1985,3.83,3.02,0.81
Joe Hatten,1949,4.06,3.25,0.81
Gil Meche,2005,5.16,4.35,0.81
Ian Snell,2006,4.74,3.93,0.81
Chubby Dean,1942,4.00,3.19,0.81
Zack Wheeler,2014,3.54,2.73,0.81
Rube Benton,1920,3.06,2.25,0.81
Matt Boyd,2018,4.39,3.58,0.81
Carlos Silva,2007,4.19,3.38,0.81
Matt Garza,2010,3.93,3.12,0.81
Weldon Wyckoff,1914,3.01,2.20,0.81
Sloppy Thurston,1927,4.49,3.68,0.81
Melido Perez,1989,5.01,4.20,0.81
Jim Brosnan,1958,3.93,3.12,0.81
Fred Norman,1974,3.19,2.38,0.81
Claude Passeau,1945,2.47,1.66,0.81
Stan Williams,1962,4.03,3.22,0.81
Mike Clevinger,2018,3.02,2.21,0.81
Fritz Peterson,1975,3.94,3.13,0.81
Vida Blue,1982,3.78,2.97,0.81
Pete Donohue,1927,4.00,3.19,0.81
Ken Holcombe,1951,3.86,3.05,0.81
Mike Norris,1982,4.76,3.95,0.81
Daniel Norris,2019,4.50,3.69,0.81
Luis Leal,1984,3.89,3.08,0.81
Jack Quinn,1923,4.12,3.31,0.81
Nolan Ryan,1992,3.72,2.91,0.81
Roy Parmelee,1935,4.35,3.54,0.81
Ray Washburn,1967,3.53,2.72,0.81
Joe Musgrove,2021,3.27,2.46,0.81
Jack Katoll,1901,2.85,2.04,0.81
Pedro Astacio,1999,5.04,4.23,0.81
Johnny Marcum,1935,4.17,3.36,0.81
Madison Bumgarner,2022,4.88,4.07,0.81
Denny Lemaster,1967,3.34,2.53,0.81
Ron Darling,1991,4.26,3.45,0.81
Joe Coleman,1975,5.55,4.74,0.81
Dick Ruthven,1982,3.63,2.82,0.81
Steve McCatty,1983,4.12,3.31,0.81
Jim Bibby,1980,3.37,2.56,0.81
Dennis Rasmussen,1989,4.26,3.45,0.81
Allan Anderson,1989,3.80,2.99,0.81
Masahiro Tanaka,2014,2.77,1.96,0.81
Vic Keen,1926,4.42,3.61,0.81
Aaron Sele,2000,4.51,3.70,0.81
Moe Drabowsky,1959,4.51,3.70,0.81
Jose Berrios,2019,3.68,2.87,0.81
Red Faber,1930,3.91,3.10,0.81
Sandy Vance,1970,3.22,2.41,0.81
Stan Bahnsen,1975,4.67,3.86,0.81
Ivan Nova,2011,3.66,2.85,0.81
Jeff Suppan,2003,4.27,3.46,0.81
Tom Candiotti,1993,2.97,2.16,0.81
Doc Ayers,1918,3.32,2.51,0.81
Virgil Trucks,1955,3.96,3.15,0.81
Wes Gardner,1988,4.12,3.31,0.81
Tom Milone,2013,4.17,3.36,0.81
Clayton Kershaw,2016,1.69,0.88,0.81
Sherry Smith,1921,3.97,3.16,0.81
Guy Bush,1928,3.67,2.86,0.81
Brett Anderson,2015,3.69,2.88,0.81
Elmer Myers,1917,4.32,3.51,0.81
Chris Carpenter,2005,2.83,2.02,0.81
Roy Patterson,1901,3.41,2.60,0.81
Dustin Hermanson,2001,4.45,3.64,0.81
Tony Freitas,1934,4.10,3.29,0.81
Lee Meadows,1922,4.18,3.37,0.81
Dustin Hermanson,1998,3.18,2.37,0.81
John Tudor,1982,3.65,2.84,0.81
Bryn Smith,1991,3.85,3.04,0.81
Brett Myers,2006,3.91,3.10,0.81
Fred Talbot,1966,4.47,3.66,0.81
Rich Wortham,1979,4.90,4.09,0.81
Johan Santana,2005,2.87,2.06,0.81
Duane Pillette,1954,3.12,2.31,0.81
Jay Tibbs,1986,3.94,3.13,0.81
Thornton Lee,1939,4.34,3.53,0.81
John Burkett,1997,4.56,3.75,0.81
Paul Hartzell,1976,2.64,1.83,0.81
Roger Craig,1963,3.63,2.82,0.81
Sandy Koufax,1959,4.00,3.19,0.81
Al Downing,1967,2.80,1.99,0.81
Kent Mercker,1997,4.03,3.22,0.81
Mike Mussina,2002,4.05,3.24,0.81
Rick Honeycutt,1985,3.60,2.79,0.81
Nolan Ryan,1982,3.16,2.35,0.81
Melido Perez,1990,4.61,3.80,0.81
Warren Hacker,1953,4.49,3.68,0.81
Ed Whitson,1981,4.02,3.21,0.81
Jack Morris,1990,4.51,3.70,0.81
Leon Cadore,1922,4.89,4.08,0.81
Paul Moskau,1980,4.64,3.83,0.81
Andy Pettitte,2013,3.74,2.93,0.81
Max Fried,2019,4.15,3.34,0.81
Bill Fleming,1944,3.82,3.01,0.81
Tom Glavine,1993,3.20,2.39,0.81
Brandon Beachy,2011,3.68,2.87,0.81
Eddie Rommel,1925,3.98,3.17,0.81
Wily Peralta,2013,4.37,3.56,0.81
Lefty Grove,1932,2.76,1.95,0.81
Anthony DeSclafani,2015,4.05,3.24,0.81
Orval Grove,1946,3.11,2.30,0.81
Russ Ortiz,2002,3.61,2.80,0.81
Mike Norris,1980,2.53,1.72,0.81
Stan Baumgartner,1924,2.90,2.09,0.81
Hiroki Kuroda,2012,3.32,2.51,0.81
Rube Walberg,1930,4.80,3.99,0.81
Don Black,1947,3.91,3.10,0.81
Tim Belcher,1995,4.52,3.71,0.81
Johnny Podres,1959,4.17,3.36,0.81
Joe Musgrove,2022,2.93,2.12,0.81
Mac Suzuki,2000,4.51,3.70,0.81
Kevin Millwood,2008,5.07,4.26,0.81
Bob Veale,1970,3.91,3.10,0.81
Wheezer Dell,1916,2.50,1.69,0.81
Jimmy Jones,1992,4.15,3.34,0.81
Don Mossi,1957,4.08,3.28,0.80
Frank Shellenback,1918,3.17,2.37,0.80
Mark Langston,1986,4.85,4.05,0.80
Jeff Robinson,1988,2.86,2.06,0.80
Fred Toney,1923,3.99,3.19,0.80
Dick Drago,1974,4.09,3.29,0.80
Dave Stieb,1990,2.93,2.13,0.80
Bob Welch,1987,3.22,2.42,0.80
Max Scherzer,2012,3.74,2.94,0.80
Eduardo Rodriguez,2019,3.81,3.01,0.80
Scott Karl,1998,4.40,3.60,0.80
Fergie Jenkins,1978,2.86,2.06,0.80
Dick Donovan,1964,4.32,3.52,0.80
Glen Hobbie,1961,4.43,3.63,0.80
Gerrit Cole,2014,3.65,2.85,0.80
Roy Smith,1989,3.88,3.08,0.80
Stan Williams,1963,3.37,2.57,0.80
Doug Davis,2004,3.39,2.59,0.80
Pat Malone,1928,2.96,2.16,0.80
Ken Holtzman,1976,3.65,2.85,0.80
Mike Minor,2018,4.18,3.38,0.80
Dennis Eckersley,1982,3.73,2.93,0.80
Esteban Loaiza,2003,2.90,2.10,0.80
Atlee Hammaker,1982,4.03,3.23,0.80
Tommy Thomas,1926,3.99,3.19,0.80
Charles Hudson,1985,3.89,3.09,0.80
Bob Harris,1941,5.32,4.52,0.80
Tim Hudson,2005,3.52,2.72,0.80
Sidney Ponson,2004,5.30,4.50,0.80
Roger Wolff,1945,2.16,1.36,0.80
Warren Spahn,1965,4.03,3.23,0.80
Bartolo Colon,2001,4.09,3.29,0.80
Gaylord Perry,1983,4.64,3.84,0.80
Doyle Alexander,1976,3.63,2.83,0.80
Triston McKenzie,2022,2.92,2.12,0.80
Bert Blyleven,1986,4.01,3.21,0.80
Sid Fernandez,1993,2.93,2.13,0.80
Jon Lieber,2001,3.80,3.00,0.80
Tim Birtsas,1985,4.09,3.29,0.80
Tom Brewer,1960,4.85,4.05,0.80
Chad Billingsley,2012,3.55,2.75,0.80
Jason Jennings,2002,4.52,3.72,0.80
Joe Niekro,1967,3.56,2.76,0.80
Rube Benton,1915,3.44,2.64,0.80
Jose Bautista,1988,4.24,3.44,0.80
Frank Viola,1983,5.51,4.71,0.80
Jose Contreras,2006,4.27,3.47,0.80
Gaylord Perry,1981,3.94,3.14,0.80
Stephen Strasburg,2013,3.00,2.20,0.80
Nick Blackburn,2009,4.03,3.23,0.80
Carl Hubbell,1939,2.86,2.06,0.80
Tommy John,1972,2.89,2.09,0.80
Kenny Rogers,1999,4.19,3.39,0.80
Allie Reynolds,1946,3.91,3.11,0.80
Jim LaMarque,1949,2.51,1.71,0.80
Al Demaree,1918,2.23,1.43,0.80
Ellis Kinder,1947,4.11,3.31,0.80
Mike Foltynewicz,2018,2.85,2.05,0.80
Chad Billingsley,2011,4.21,3.41,0.80
Rick Rhoden,1982,4.14,3.34,0.80
Chris Sale,2016,3.34,2.54,0.80
Chris Capuano,2011,4.52,3.72,0.80
Lew Krausse,1970,4.77,3.97,0.80
Lon Warneke,1937,4.33,3.53,0.80
Steve Trachsel,1998,4.60,3.80,0.80
Jose De Jesus,1990,3.74,2.94,0.80
Larry Jackson,1957,4.04,3.24,0.80
Wade Miley,2012,3.34,2.54,0.80
Hank Fischer,1964,3.77,2.97,0.80
Sherry Smith,1925,4.70,3.90,0.80
Mark Redman,2005,4.90,4.10,0.80
Jim Tobin,1939,4.68,3.88,0.80
Scott Perry,1919,3.54,2.74,0.80
Teddy Higuera,1990,3.76,2.96,0.80
Scott Erickson,1999,4.81,4.01,0.80
Paul Splittorff,1982,4.27,3.47,0.80
Rasty Wright,1922,3.19,2.39,0.80
Rick Porcello,2009,4.04,3.24,0.80
Jeffrey Springs,2022,2.66,1.86,0.80
Rudy Kallio,1918,3.92,3.12,0.80
Lance Lynn,2013,3.97,3.17,0.80
Bill Parsons,1972,3.78,2.98,0.80
Doyle Alexander,1978,3.98,3.18,0.80
Dennis Leonard,1975,3.77,2.97,0.80
Cliff Melton,1942,2.90,2.10,0.80
Matt Cain,2008,3.76,2.96,0.80
Jim Wilson,1955,3.52,2.72,0.80
Harvey Haddix,1962,3.67,2.87,0.80
Britt Burns,1983,3.66,2.86,0.80
Dick Ellsworth,1968,3.15,2.35,0.80
Johnny Podres,1958,3.74,2.94,0.80
Chief Bender,1913,2.17,1.37,0.80
Virgil Trucks,1942,2.97,2.17,0.80
Patsy Flaherty,1903,3.87,3.07,0.80
Byron Houck,1912,2.63,1.83,0.80
Hal Gregg,1944,5.52,4.72,0.80
James Shields,2007,3.85,3.05,0.80
Jim Barr,1972,2.55,1.75,0.80
Jim Deshaies,1993,4.36,3.56,0.80
Sid Hudson,1940,4.51,3.71,0.80
Turk Farrell,1963,3.02,2.22,0.80
Joe Kennedy,2004,3.66,2.86,0.80
Jason Marquis,2008,4.43,3.63,0.80
Rick Matula,1979,4.15,3.35,0.80
Charlie Hough,1986,3.79,2.99,0.80
Oil Can Boyd,1990,2.93,2.13,0.80
Kyle Bradish,2023,2.83,2.03,0.80
Don Wilson,1974,2.92,2.12,0.80
Gene Conley,1960,3.47,2.67,0.80
Paul Byrd,2008,4.60,3.80,0.80
Gavin Floyd,2010,4.08,3.28,0.80
Joe Bowman,1939,4.82,4.02,0.80
Bill Werle,1950,4.53,3.73,0.80
Ed Wright,1945,1.98,1.18,0.80
Ricky Bones,1994,3.43,2.63,0.80
Jack Knott,1936,7.05,6.25,0.80
Bill Gullickson,1990,3.82,3.02,0.80
Slim Harriss,1922,5.11,4.31,0.80
Juan Marichal,1961,3.81,3.01,0.80
George Kahler,1912,3.70,2.90,0.80
Tom Candiotti,1991,2.65,1.85,0.80
Roy Oswalt,2010,2.73,1.93,0.80
Bob McClure,1982,4.31,3.51,0.80
Justin Verlander,2016,3.04,2.24,0.80
Roy Halladay,2001,2.71,1.91,0.80
David Wells,2002,3.75,2.95,0.80
Ruben Gomez,1955,4.51,3.71,0.80
Dock Ellis,1972,2.70,1.90,0.80
Brian Lawrence,2002,3.64,2.84,0.80
Pat Darcy,1975,3.71,2.91,0.80
Ray Poat,1948,4.60,3.80,0.80
Dick Barrett,1943,2.56,1.76,0.80
Rick Porcello,2014,3.42,2.62,0.80
Woody Williams,2001,4.05,3.25,0.80
Hooks Dauss,1921,4.21,3.41,0.80
John Burkett,1995,4.30,3.50,0.80
Oliver Perez,2008,4.22,3.42,0.80
Percy Jones,1926,2.93,2.13,0.80
Chris Knapp,1977,4.90,4.10,0.80
Gaylord Perry,1966,3.02,2.22,0.80
Paul Splittorff,1980,4.19,3.39,0.80
Bert Blyleven,1981,2.88,2.08,0.80
Dick Littlefield,1954,3.78,2.98,0.80
Tom Glavine,1996,2.98,2.18,0.80
Hank Borowy,1946,3.83,3.03,0.80
Larry Benton,1929,4.13,3.33,0.80
Scott Erickson,1991,3.18,2.38,0.80
Ed Doheny,1902,2.44,1.64,0.80
Mickey Haefner,1945,3.46,2.66,0.80
Freddy Peralta,2023,3.86,3.06,0.80
Milt Wilcox,1981,3.03,2.23,0.80
Jake Miller,1925,3.27,2.47,0.80
Stephen Strasburg,2017,2.52,1.73,0.79
Bob Knepper,1982,4.46,3.67,0.79
Joe Magrane,1987,3.39,2.60,0.79
Galen Cisco,1964,3.96,3.17,0.79
Firpo Marberry,1931,3.14,2.35,0.79
Don Sutton,1987,4.66,3.87,0.79
Jeremy Hellickson,2013,5.24,4.45,0.79
Charlie Hough,1990,4.07,3.28,0.79
Cory Lidle,2006,4.83,4.04,0.79
Frank Miller,1916,2.21,1.42,0.79
Gary Peters,1971,4.43,3.64,0.79
Allen Russell,1919,3.12,2.33,0.79
George Mogridge,1922,3.59,2.80,0.79
Alex Wood,2014,2.59,1.80,0.79
Tony Kaufmann,1923,3.50,2.71,0.79
Howie Pollet,1943,1.78,0.99,0.79
Alex Wood,2015,3.84,3.05,0.79
Brad Radke,1999,3.75,2.96,0.79
Len Barker,1982,3.90,3.11,0.79
Lou Brissie,1950,4.15,3.36,0.79
Joey Hamilton,1998,4.27,3.48,0.79
Cal Koonce,1962,3.99,3.20,0.79
Karl Drews,1953,4.19,3.40,0.79
Andy Ashby,2002,3.91,3.12,0.79
Rick Honeycutt,1983,2.97,2.18,0.79
Francisco Liriano,2015,3.38,2.59,0.79
Gary Gentry,1971,3.28,2.49,0.79
Jack Harshman,1957,4.21,3.42,0.79
Rick Waits,1978,3.21,2.42,0.79
Curt Schilling,2000,3.81,3.02,0.79
Mark Hendrickson,2004,4.85,4.06,0.79
Gaylord Perry,1980,3.60,2.81,0.79
Mel Parnell,1952,3.67,2.88,0.79
Boardwalk Brown,1914,3.71,2.92,0.79
Rick Rhoden,1985,4.47,3.68,0.79
Jack Sanford,1964,3.31,2.52,0.79
Jaime Navarro,1989,3.19,2.40,0.79
Jamie Moyer,2003,3.27,2.48,0.79
Cliff Lee,2012,3.16,2.37,0.79
Jeff Locke,2015,4.49,3.70,0.79
Ken Chase,1939,3.78,2.99,0.79
Walt Terrell,1985,3.85,3.06,0.79
Livan Hernandez,1999,4.64,3.85,0.79
Mel Harder,1932,3.85,3.06,0.79
Billy Pierce,1961,3.99,3.20,0.79
Livan Hernandez,2000,3.75,2.96,0.79
Ramon Martinez,1991,3.27,2.48,0.79
Tex Hughson,1944,2.26,1.47,0.79
Gaylord Perry,1965,4.31,3.52,0.79
Yu Darvish,2012,3.90,3.11,0.79
Ross Baumgarten,1980,3.41,2.62,0.79
Kyle Abbott,1992,4.62,3.83,0.79
Jim Beattie,1984,3.41,2.62,0.79
Shane Rawley,1987,4.39,3.60,0.79
Sam McDowell,1966,2.92,2.13,0.79
Bob Shaw,1966,4.15,3.36,0.79
Jim Deshaies,1990,3.78,2.99,0.79
Dan Schatzeder,1979,3.06,2.27,0.79
Eddie Rommel,1921,4.25,3.46,0.79
Tex Carleton,1937,3.11,2.32,0.79
Jesse Litsch,2008,3.54,2.75,0.79
Milt Wilcox,1979,4.13,3.34,0.79
Joe Blanton,2010,4.74,3.95,0.79
Ed Poole,1902,2.15,1.36,0.79
Alex Kellner,1951,4.59,3.80,0.79
Bump Hadley,1937,5.11,4.32,0.79
Roy Patterson,1903,2.90,2.11,0.79
Roger Bailey,1997,4.29,3.50,0.79
Dick Drott,1958,5.72,4.93,0.79
Dennis Bennett,1962,4.07,3.28,0.79
Al Brazle,1947,3.13,2.34,0.79
Bruce Kison,1976,3.13,2.34,0.79
Shaun Marcum,2012,3.70,2.91,0.79
Elam Vangilder,1922,3.39,2.60,0.79
Tom Hughes,1904,3.62,2.83,0.79
Mike Mussina,2003,3.40,2.61,0.79
Joe Niekro,1981,2.82,2.03,0.79
Nestor Cortes,2022,2.44,1.65,0.79
Dick Selma,1968,2.94,2.15,0.79
Rick Sutcliffe,1983,4.28,3.49,0.79
Brett Cecil,2011,4.73,3.94,0.79
Claude Willoughby,1929,4.95,4.16,0.79
Corky Valentine,1954,4.32,3.53,0.79
Felix Hernandez,2012,3.06,2.27,0.79
Darren Dreifort,1999,4.83,4.04,0.79
Red Ames,1918,2.37,1.58,0.79
Mark Mulder,2003,3.13,2.34,0.79
Leo Kiely,1951,3.10,2.31,0.79
Bert Blyleven,1988,5.43,4.64,0.79
Al Schulz,1916,3.70,2.91,0.79
Ed Wright,1946,3.60,2.81,0.79
Greg Maddux,2006,4.20,3.41,0.79
Harry Kelley,1936,3.84,3.05,0.79
Jeff Niemann,2009,3.85,3.06,0.79
Jameson Taillon,2022,3.91,3.12,0.79
Randy Johnson,1995,2.54,1.75,0.79
Lou Knerr,1946,5.33,4.54,0.79
Jerry Reuss,1971,4.74,3.95,0.79
Tomo Ohka,2002,3.15,2.36,0.79
Ed Brandt,1931,3.04,2.25,0.79
Roger Erickson,1980,3.42,2.63,0.79
Dallas Braden,2010,3.50,2.71,0.79
Jeff Samardzija,2017,4.42,3.63,0.79
Randy Johnson,2006,5.00,4.21,0.79
Osvaldo Fernandez,1996,4.42,3.63,0.79
Rollie Naylor,1922,4.28,3.49,0.79
Chuck Stobbs,1951,4.69,3.90,0.79
Jesse Petty,1928,4.01,3.22,0.79
Zack Greinke,2017,3.20,2.41,0.79
Ted Lyons,1928,4.14,3.35,0.79
Pedro Ramos,1962,3.41,2.62,0.79
Tommie Sisk,1966,4.28,3.49,0.79
Curt Davis,1942,2.58,1.79,0.79
Harry Brecheen,1944,2.58,1.79,0.79
Ted Lyons,1929,3.91,3.12,0.79
Bill Monbouquette,1960,3.66,2.87,0.79
Chris Sale,2017,2.90,2.11,0.79
Jon Lieber,2005,4.20,3.41,0.79
Wes Ferrell,1929,3.73,2.94,0.79
Elmer Riddle,1941,2.07,1.28,0.79
Ed Halicki,1978,2.86,2.07,0.79
Howie Fox,1949,4.20,3.41,0.79
Matt Morris,2002,3.42,2.63,0.79
Sherry Smith,1924,3.17,2.38,0.79
Charlie Wagner,1942,3.09,2.30,0.79
Chuck Stobbs,1954,4.14,3.35,0.79
Ellis Kinder,1949,3.51,2.72,0.79
Bob Sadowski,1963,2.64,1.85,0.79
Paul Minner,1951,3.90,3.11,0.79
Fred Anderson,1915,2.65,1.86,0.79
Bill Hubbell,1922,5.41,4.62,0.79
Diego Segui,1970,2.33,1.54,0.79
Kip Wells,2003,3.28,2.49,0.79
Jack Kramer,1946,3.18,2.39,0.79
Dennis Lamp,1982,4.15,3.36,0.79
Mike Flanagan,1988,4.18,3.39,0.79
Frank Owen,1903,3.83,3.04,0.79
Randy Jones,1974,4.51,3.72,0.79
Roberto Hernandez,2013,4.98,4.19,0.79
Jeremy Bonderman,2006,4.08,3.29,0.79
Julio Urias,2021,2.96,2.17,0.79
Jeff Francis,2011,4.82,4.03,0.79
Johnny Podgajny,1941,4.85,4.06,0.79
Dixie Davis,1925,4.60,3.81,0.79
Luis Castillo,2018,4.30,3.51,0.79
Lefty Tyler,1920,3.36,2.57,0.79
Mike Mussina,1998,3.49,2.70,0.79
Floyd Bannister,1983,3.35,2.56,0.79
Ed Figueroa,1976,3.02,2.23,0.79
Rick Reuschel,1981,3.13,2.34,0.79
