playername,year,realERA,adjustedERA,diff
Mike Krukow,1978,3.58,1.90,1.68
Jake Peavy,2016,5.47,3.79,1.68
Shelby Miller,2016,6.15,4.48,1.67
Ron Robinson,1987,3.77,2.10,1.67
Dave Fleming,1994,6.46,4.79,1.67
Russ Ortiz,2005,6.89,5.22,1.67
George Mogridge,1920,4.31,2.64,1.67
Jim Clancy,1989,5.17,3.50,1.67
Jorge Sosa,2003,4.76,3.09,1.67
Dewon Brazelton,2004,4.97,3.30,1.67
David Weathers,1994,5.27,3.60,1.67
George Uhle,1932,4.47,2.80,1.67
Dutch Leonard,1918,2.72,1.05,1.67
Mike Smithson,1989,4.63,2.96,1.67
Rodrigo Lopez,2003,5.82,4.15,1.67
John Thomson,1998,4.81,3.14,1.67
Ryan Vogelsong,2013,5.73,4.06,1.67
Elam Vangilder,1927,4.50,2.83,1.67
Tom Gorzelanny,2010,4.22,2.55,1.67
Les Mueller,1945,3.45,1.78,1.67
Marv Breuer,1941,3.84,2.17,1.67
Shane Reynolds,2000,5.22,3.55,1.67
Jeff Suppan,1997,5.50,3.83,1.67
Josh Towers,2004,5.03,3.36,1.67
Wade Miller,2000,5.14,3.47,1.67
Jason Davis,2004,5.80,4.13,1.67
Chase Anderson,2014,4.01,2.34,1.67
Sid Hudson,1951,5.29,3.62,1.67
Bob Weiland,1939,3.89,2.23,1.66
Homer Bailey,2010,4.46,2.80,1.66
Joel Pineiro,2004,4.67,3.01,1.66
Rick Wise,1977,4.80,3.14,1.66
Bob Friend,1954,5.82,4.16,1.66
David Huff,2009,5.61,3.95,1.66
Denny Neagle,2002,5.30,3.64,1.66
Mark Clark,1995,5.43,3.77,1.66
Michael Kopech,2023,5.12,3.46,1.66
Jarrod Washburn,2008,4.75,3.09,1.66
Pedro Martinez,2006,4.48,2.82,1.66
Andrew Abbott,2023,3.87,2.21,1.66
Jeremy Bonderman,2003,5.83,4.17,1.66
Kyle Freeland,2019,6.73,5.07,1.66
Red Ruffing,1927,4.84,3.18,1.66
Wil Crowe,2021,5.43,3.77,1.66
Rocky Biddle,2001,5.54,3.88,1.66
Joe Haynes,1945,3.65,1.99,1.66
Vito Tamulis,1939,4.60,2.94,1.66
Bob Sadowski,1964,4.25,2.59,1.66
Craig Stammen,2009,5.11,3.45,1.66
Elam Vangilder,1926,5.04,3.38,1.66
Colby Lewis,2012,3.43,1.77,1.66
Greg Harris,1994,6.42,4.76,1.66
Marcus Stroman,2022,3.50,1.84,1.66
Red Faber,1927,4.35,2.69,1.66
Ike Pearson,1940,5.60,3.94,1.66
Aaron Harang,2013,5.40,3.74,1.66
Gerry Staley,1954,5.83,4.17,1.66
Ryan Vogelsong,2015,4.50,2.84,1.66
Brian Tallet,2009,5.41,3.75,1.66
J. P. France,2023,3.92,2.26,1.66
Kelly Downs,1992,3.65,1.99,1.66
Syl Johnson,1923,3.60,1.94,1.66
Zach Thompson,2022,5.19,3.54,1.65
Bobby Bolin,1970,5.09,3.44,1.65
Dick Pole,1977,5.12,3.47,1.65
Tot Pressnell,1938,3.95,2.30,1.65
Juan Nicasio,2013,5.14,3.49,1.65
Roric Harrison,1973,4.35,2.70,1.65
Pete Donohue,1930,6.13,4.48,1.65
Brett Tomko,2002,4.49,2.84,1.65
Ken Heintzelman,1940,3.82,2.17,1.65
Jesse Chavez,2017,5.24,3.59,1.65
Adam Wainwright,2019,4.19,2.54,1.65
Allan Anderson,1991,4.80,3.15,1.65
Ron Villone,2003,4.13,2.48,1.65
Colin Rea,2023,4.75,3.10,1.65
Tommy Hunter,2012,5.71,4.06,1.65
George Smith,1922,4.98,3.33,1.65
Paul Wilson,1996,5.38,3.73,1.65
Bill James,1918,4.05,2.40,1.65
Steve Trachsel,2001,4.46,2.81,1.65
Ray Benge,1935,4.33,2.68,1.65
Willis Hudlin,1939,4.42,2.77,1.65
Jesse Litsch,2007,3.81,2.16,1.65
Justin Thompson,1999,5.11,3.46,1.65
Dan McGinn,1970,4.75,3.10,1.65
Lynn Nelson,1938,5.64,3.99,1.65
Roy Henshaw,1938,4.56,2.91,1.65
Jim Bagby,1945,4.00,2.35,1.65
Tyler Green,1998,5.03,3.38,1.65
Dave McNally,1963,4.77,3.12,1.65
Sandy Consuegra,1950,4.51,2.86,1.65
Arnie Portocarrero,1955,4.73,3.09,1.64
Ruben Quevedo,2002,5.80,4.16,1.64
Mike Norris,1979,4.62,2.98,1.64
Steve Renko,1980,4.44,2.80,1.64
Jack Flaherty,2023,5.03,3.39,1.64
Armando Galarraga,2009,5.36,3.72,1.64
Drew Smyly,2022,3.47,1.83,1.64
Allie Reynolds,1954,3.59,1.95,1.64
Allen Watson,1994,5.52,3.88,1.64
Jason Bere,1995,7.19,5.55,1.64
Adrian Houser,2023,4.23,2.59,1.64
Luis Tiant,1980,4.89,3.25,1.64
Walt Masterson,1942,3.01,1.37,1.64
Johnny Niggeling,1940,4.50,2.86,1.64
Pedro Martinez,2008,5.61,3.97,1.64
Rolando Arrojo,1999,5.18,3.54,1.64
Erik Hanson,1994,4.12,2.48,1.64
Eduardo Rodriguez,2018,3.79,2.15,1.64
Jesse Winters,1921,3.62,1.98,1.64
Robert Person,1997,5.58,3.94,1.64
Dizzy Trout,1941,3.57,1.93,1.64
Luke Hamlin,1944,3.97,2.33,1.64
Sonny Siebert,1974,3.59,1.95,1.64
Jason Jennings,2004,5.51,3.87,1.64
Ed Brandt,1929,4.91,3.28,1.63
Bobby Burke,1934,3.27,1.64,1.63
JT Brubaker,2021,5.36,3.73,1.63
Al Javery,1941,4.57,2.94,1.63
Paul Blackburn,2023,4.30,2.67,1.63
Sidney Ponson,2008,5.08,3.45,1.63
Chris Welsh,1981,3.91,2.28,1.63
Sidney Ponson,1998,5.18,3.55,1.63
Bruce Cunningham,1931,4.44,2.81,1.63
Chris Sampson,2007,4.64,3.01,1.63
Firpo Marberry,1934,5.37,3.74,1.63
Dwight Gooden,1999,6.41,4.78,1.63
Jordan Lyles,2019,4.15,2.52,1.63
Elmer Jacobs,1918,2.99,1.36,1.63
Shane Reynolds,2003,5.50,3.87,1.63
Adbert Alzolay,2021,5.16,3.53,1.63
Sonny Gray,2016,5.69,4.06,1.63
Steve Trout,1979,3.87,2.24,1.63
Tyler Mahle,2022,4.40,2.78,1.62
Zach Davies,2021,5.78,4.16,1.62
Bill Krueger,1984,4.83,3.21,1.62
Jamey Wright,2005,5.59,3.97,1.62
Kent Greenfield,1928,6.24,4.62,1.62
Franklin Morales,2014,5.46,3.84,1.62
Elmer Jacobs,1916,3.78,2.16,1.62
Jae Weong Seo,2006,5.16,3.54,1.62
Roberto Hernandez,2009,6.32,4.70,1.62
Allen Watson,1995,5.45,3.83,1.62
Duke Maas,1959,4.82,3.20,1.62
Balor Moore,1978,4.69,3.07,1.62
Sal Romano,2018,5.48,3.86,1.62
Cisco Carlos,1968,3.99,2.37,1.62
Ervin Santana,2009,5.10,3.48,1.62
Aaron Sele,2004,5.03,3.41,1.62
Brad Woodall,1998,5.25,3.63,1.62
Erskine Mayer,1917,3.32,1.70,1.62
Carlos Silva,2010,4.22,2.60,1.62
Andrew Heaney,2021,5.48,3.86,1.62
Jose Mercedes,2000,3.93,2.31,1.62
Whitey Wilshere,1935,3.96,2.34,1.62
Catfish Hunter,1965,4.37,2.75,1.62
Benny Frey,1930,4.60,2.99,1.61
Chris Reitsma,2002,4.07,2.46,1.61
Phil Regan,1961,5.06,3.45,1.61
Zane Smith,1985,3.16,1.55,1.61
Wade LeBlanc,2010,4.15,2.54,1.61
Joe Slusarski,1991,5.42,3.81,1.61
Marcus Stroman,2014,3.29,1.68,1.61
Garrett Olson,2008,6.65,5.04,1.61
Jim Lonborg,1968,4.33,2.72,1.61
Brett Tomko,2004,3.96,2.35,1.61
Matt Harvey,2021,6.27,4.66,1.61
Todd Ritchie,2002,6.18,4.57,1.61
Mike Pelfrey,2015,4.26,2.65,1.61
Roger Clemens,1995,4.18,2.57,1.61
Fernando Valenzuela,1988,4.36,2.75,1.61
Bill Travers,1977,5.25,3.64,1.61
Carlos Carrasco,2011,4.62,3.01,1.61
Denny Neagle,1994,5.12,3.51,1.61
Tom Brewer,1954,4.53,2.92,1.61
Homer Bailey,2009,4.53,2.92,1.61
Erik Bedard,2012,5.01,3.40,1.61
Ron Bryant,1974,6.35,4.74,1.61
Jeff Russell,1984,4.47,2.86,1.61
John Dopson,1993,4.83,3.22,1.61
Walt Dickson,1912,4.63,3.02,1.61
Brett Tomko,2007,5.40,3.79,1.61
Anibal Sanchez,2006,2.37,0.76,1.61
John Cerutti,1987,4.75,3.14,1.61
Erik Bedard,2005,4.00,2.39,1.61
Bill Dietrich,1939,5.06,3.45,1.61
Jason Jacome,1995,6.40,4.80,1.60
Danny Salazar,2014,4.25,2.65,1.60
Mike Moore,1995,7.53,5.93,1.60
Steve Renko,1983,3.94,2.34,1.60
Pablo Lopez,2022,3.75,2.15,1.60
Trevor Rogers,2022,5.47,3.87,1.60
Shawn Estes,2005,4.80,3.20,1.60
Jason Johnson,1999,5.42,3.82,1.60
Brandon Morrow,2010,4.49,2.89,1.60
Chad Bettis,2015,4.23,2.63,1.60
Mark Gardner,1999,6.69,5.09,1.60
Ben McDonald,1997,4.06,2.46,1.60
Ricky Romero,2012,5.77,4.17,1.60
Kameron Loe,2007,5.36,3.76,1.60
Lefty Mills,1938,5.39,3.79,1.60
Michael Bacsik,2007,5.57,3.97,1.60
Joe Nuxhall,1965,3.51,1.91,1.60
Sheriff Blake,1926,3.65,2.05,1.60
Randy Martz,1982,4.38,2.78,1.60
Si Johnson,1935,5.79,4.19,1.60
Eric Milton,2002,4.84,3.24,1.60
Early Wynn,1961,3.49,1.89,1.60
Roenis Elias,2015,4.18,2.58,1.60
Jake Peavy,2011,5.10,3.50,1.60
Terry Mulholland,1999,4.43,2.83,1.60
C.J. Wilson,2015,3.89,2.29,1.60
Trevor Williams,2019,5.38,3.79,1.59
Doug Johns,1996,6.04,4.45,1.59
Carlos Zambrano,2011,4.82,3.23,1.59
Kyle McClellan,2011,4.21,2.62,1.59
Frank Smith,1915,3.92,2.33,1.59
Ron Villone,2000,5.54,3.95,1.59
Andy Hawkins,1990,5.44,3.85,1.59
Bret Saberhagen,1995,4.18,2.59,1.59
Garland Buckeye,1925,3.19,1.60,1.59
Steve Trachsel,1995,5.15,3.56,1.59
Walt Masterson,1940,5.58,3.99,1.59
Gene Brabender,1970,5.91,4.32,1.59
Andrew Heaney,2015,3.49,1.90,1.59
Roy Henshaw,1935,3.17,1.58,1.59
Luis Tiant,1966,2.71,1.12,1.59
Carl Erskine,1951,4.83,3.24,1.59
Jason Jennings,2005,5.02,3.43,1.59
Mickey Mahler,1978,5.20,3.61,1.59
Jack Sanford,1965,4.81,3.22,1.59
Dave Roberts,1978,5.18,3.59,1.59
Carlos Hernandez,2002,4.09,2.50,1.59
David Hess,2018,4.84,3.25,1.59
Rube Kisinger,1903,3.13,1.54,1.59
Steve Carlton,1987,5.99,4.40,1.59
Dave Burba,1997,4.80,3.21,1.59
Dennis Leonard,1982,5.10,3.51,1.59
Yovani Gallardo,2017,6.28,4.69,1.59
Tom Koehler,2013,4.51,2.92,1.59
Ryan Dempster,1999,4.71,3.12,1.59
Brian Bannister,2008,5.76,4.17,1.59
Ron Darling,1994,4.50,2.91,1.59
Gordon Rhodes,1935,5.66,4.07,1.59
Scott Sanders,1997,6.45,4.86,1.59
Mike Clevinger,2017,2.84,1.25,1.59
Don August,1989,5.57,3.98,1.59
Jim Hearn,1956,4.83,3.24,1.59
Trevor Cahill,2013,4.10,2.51,1.59
Rick Aguilera,1985,3.35,1.76,1.59
John Ericks,1995,4.66,3.07,1.59
Zach Duke,2008,4.82,3.23,1.59
John O'Donoghue,1967,3.63,2.04,1.59
Eric Show,1989,4.23,2.64,1.59
Turk Farrell,1966,4.70,3.11,1.59
Billy Wynne,1969,4.06,2.47,1.59
Sal Maglie,1950,2.51,0.93,1.58
Julian Tavarez,2002,5.32,3.74,1.58
Scott Kazmir,2010,5.94,4.36,1.58
Hank Johnson,1930,4.43,2.85,1.58
Jo-Jo Reyes,2008,5.55,3.97,1.58
Patrick Corbin,2022,6.31,4.73,1.58
LaTroy Hawkins,1997,5.84,4.26,1.58
Lou Knerr,1945,4.15,2.57,1.58
Craig Swan,1982,3.90,2.32,1.58
Stephen Strasburg,2016,3.60,2.02,1.58
Ed Figueroa,1979,4.13,2.55,1.58
Jorge Lopez,2021,6.35,4.77,1.58
Mark Redman,2000,4.83,3.25,1.58
Bob Milacki,1992,5.76,4.18,1.58
Jeff Robinson,1987,5.26,3.68,1.58
Sam McDowell,1973,4.02,2.44,1.58
Doc Ayers,1916,3.73,2.15,1.58
Hunter Greene,2022,4.44,2.86,1.58
Parker Bridwell,2017,3.76,2.18,1.58
Ervin Santana,2007,5.92,4.34,1.58
Anibal Sanchez,2016,6.04,4.46,1.58
Steve Sundra,1942,4.55,2.97,1.58
Justin Verlander,2015,3.38,1.80,1.58
Dwight Gooden,1997,4.96,3.38,1.58
Ben Sheets,2001,4.76,3.18,1.58
Mark Davis,1984,5.80,4.22,1.58
Bump Hadley,1936,4.99,3.41,1.58
Charlie Hough,1994,5.15,3.57,1.58
Jay Hook,1963,5.90,4.32,1.58
Alek Manoah,2021,3.22,1.64,1.58
Dickie Noles,1983,4.78,3.20,1.58
Carlos Zambrano,2012,4.54,2.96,1.58
Roger Clemens,2002,4.35,2.77,1.58
Kurt Kepshire,1984,3.40,1.82,1.58
Chad Gaudin,2009,4.76,3.18,1.58
Orlando Hernandez,2007,3.75,2.17,1.58
Ray Narleski,1957,3.30,1.72,1.58
Jason Dickson,1998,7.11,5.53,1.58
Bill Gogolewski,1972,4.74,3.16,1.58
Casey Fossum,2005,5.07,3.50,1.57
Vladimir Gutierrez,2021,4.74,3.17,1.57
Casey Patten,1902,4.08,2.51,1.57
Scott Kazmir,2009,4.89,3.32,1.57
Jake Miller,1928,4.37,2.80,1.57
Matt Shoemaker,2015,4.42,2.85,1.57
Johnny Morrison,1921,3.07,1.50,1.57
Masato Yoshii,1999,4.24,2.67,1.57
Francisco Liriano,2011,4.84,3.27,1.57
Johan Santana,2003,2.85,1.28,1.57
Juan Guzman,1995,6.32,4.75,1.57
Guy Bush,1930,5.95,4.38,1.57
Bob Friend,1966,4.49,2.92,1.57
Cal Eldred,2000,4.58,3.01,1.57
Bruce Kison,1972,3.36,1.79,1.57
Cotton Pippen,1939,6.36,4.79,1.57
Bobo Newsom,1943,4.24,2.67,1.57
Shawn Chacon,2001,5.06,3.49,1.57
Wayne Twitchell,1975,4.68,3.11,1.57
Marino Pieretti,1948,5.39,3.82,1.57
Ricky Nolasco,2009,5.06,3.49,1.57
Clise Dudley,1929,5.54,3.97,1.57
Jo-Jo Reyes,2011,5.66,4.09,1.57
Tom Candiotti,1994,4.25,2.68,1.57
Michael Lorenzen,2023,4.06,2.49,1.57
Fred Hutchinson,1951,4.31,2.74,1.57
Freddie Fitzsimmons,1937,4.41,2.84,1.57
Phil Niekro,1981,3.10,1.53,1.57
Russ Ford,1915,4.14,2.57,1.57
Mike Clevinger,2019,2.71,1.14,1.57
Jose Suarez,2022,4.13,2.56,1.57
Zack Britton,2011,4.61,3.04,1.57
Bob Trice,1954,5.54,3.97,1.57
Jason Marquis,2012,5.22,3.65,1.57
Clayton Kershaw,2021,3.55,1.98,1.57
Joey Jay,1959,4.24,2.67,1.57
Kevin Brown,2001,2.68,1.11,1.57
Al Hollingsworth,1943,4.73,3.16,1.57
Jumbo Elliott,1932,5.40,3.84,1.56
Jeremy Sowers,2009,5.48,3.92,1.56
Johnny Vander Meer,1949,5.11,3.55,1.56
Al Benton,1946,3.82,2.26,1.56
Livan Hernandez,2007,4.93,3.37,1.56
Vito Tamulis,1935,3.97,2.41,1.56
Lloyd Brown,1929,3.69,2.13,1.56
Danny Jackson,1995,5.90,4.34,1.56
Matt Garza,2016,4.51,2.95,1.56
Kevin Gausman,2017,4.68,3.12,1.56
Jim Deshaies,1994,7.39,5.83,1.56
Eric Lauer,2021,3.04,1.48,1.56
Howard Ehmke,1921,4.78,3.22,1.56
Ben Harris,1914,4.13,2.57,1.56
Clayton Kershaw,2008,4.30,2.74,1.56
Dick Ellsworth,1967,5.20,3.64,1.56
Andrew Heaney,2023,4.08,2.52,1.56
Alex Ferguson,1928,6.81,5.25,1.56
Ben Sheets,2006,3.82,2.26,1.56
Pedro Astacio,1994,4.29,2.73,1.56
LaMarr Hoyt,1986,5.31,3.75,1.56
Joe Oeschger,1923,5.28,3.72,1.56
Oral Hildebrand,1936,5.28,3.72,1.56
Chief Bender,1904,2.93,1.37,1.56
Brandon Morrow,2012,2.96,1.40,1.56
Austin Gomber,2023,5.50,3.94,1.56
Luke Hochevar,2009,6.55,4.99,1.56
Jon Niese,2016,5.48,3.92,1.56
Lary Sorensen,1984,5.34,3.78,1.56
Bunny Hearn,1915,3.54,1.99,1.55
Tony Brizzolara,1979,5.45,3.90,1.55
Randy Johnson,1994,3.19,1.64,1.55
Claudio Vargas,2007,5.03,3.48,1.55
Wade Miley,2016,5.37,3.82,1.55
Brandon Duckworth,2002,5.42,3.87,1.55
Lance Lynn,2022,3.99,2.44,1.55
Renie Martin,1980,4.62,3.07,1.55
Orlando Hernandez,1998,3.13,1.58,1.55
Bill Gullickson,1994,5.98,4.43,1.55
Aaron Sele,1996,5.32,3.77,1.55
John Lackey,2011,6.41,4.86,1.55
Jeff Suppan,2009,5.29,3.74,1.55
Chet Nichols,1954,4.50,2.95,1.55
Curt Davis,1945,3.14,1.59,1.55
Jim Winford,1936,3.63,2.08,1.55
Roy Mahaffey,1930,4.37,2.82,1.55
Chris Young,2012,4.15,2.60,1.55
Bernie Boland,1915,3.27,1.72,1.55
Steve Barber,1962,3.28,1.73,1.55
Cole Hamels,2019,3.81,2.26,1.55
Jim Coates,1960,4.62,3.07,1.55
Bruce Kison,1983,4.46,2.91,1.55
Danny Duffy,2019,4.34,2.79,1.55
Nelson Briles,1974,3.92,2.37,1.55
Eddie Smith,1942,4.03,2.48,1.55
Virgil Trucks,1956,3.91,2.36,1.55
Jack Morris,1993,6.19,4.64,1.55
Luke Hochevar,2012,5.73,4.19,1.54
Mark Davis,1983,3.49,1.95,1.54
Bill Sherdel,1918,2.83,1.29,1.54
Sean West,2009,4.79,3.25,1.54
Bob Friend,1951,4.60,3.06,1.54
Tom Glavine,2007,4.45,2.91,1.54
Alex Kellner,1957,4.70,3.16,1.54
Ron Schueler,1972,4.30,2.76,1.54
Kerry Wood,2000,4.80,3.26,1.54
Tommy Hunter,2009,4.10,2.56,1.54
Dennis Martinez,1996,4.50,2.96,1.54
Adam Eaton,2000,4.13,2.59,1.54
Buddy Carlyle,2007,5.37,3.83,1.54
Stubby Overmire,1947,3.59,2.05,1.54
Jake Arrieta,2011,5.05,3.51,1.54
Mike Birkbeck,1988,4.72,3.18,1.54
Andrew Cashner,2018,5.29,3.75,1.54
Monte Pearson,1939,4.36,2.82,1.54
Ty Blach,2017,4.81,3.27,1.54
Doug Drabek,1998,7.19,5.65,1.54
Nolan Ryan,1970,3.43,1.89,1.54
Jimmy Anderson,2002,5.07,3.53,1.54
Bill Dietrich,1937,4.92,3.38,1.54
Tim McNamara,1924,5.33,3.79,1.54
Casey Fossum,2004,6.65,5.11,1.54
Greg Swindell,1987,5.12,3.58,1.54
Greg Harris,1992,3.85,2.31,1.54
Bruce Ruffin,1989,4.51,2.97,1.54
Bill Doak,1924,3.19,1.65,1.54
Wandy Rodriguez,2006,5.41,3.87,1.54
Randy Gumpert,1951,4.13,2.59,1.54
Michael Mimbs,1995,4.24,2.70,1.54
Ben Sheets,2010,4.53,2.99,1.54
Al Leiter,2003,3.99,2.45,1.54
Trevor Richards,2018,4.42,2.88,1.54
Tommy Thomas,1932,4.09,2.55,1.54
Jesse Haines,1929,5.60,4.06,1.54
Bob Stanley,1987,5.08,3.54,1.54
Johnny Gorsica,1940,4.62,3.08,1.54
Roger Moret,1975,3.49,1.96,1.53
Tim Conroy,1986,5.60,4.07,1.53
Anthony Young,1994,3.96,2.43,1.53
Mike Scott,1982,5.21,3.68,1.53
Jesse Flores,1944,3.46,1.93,1.53
Mike Clevinger,2023,3.77,2.24,1.53
Saul Rogovin,1956,5.11,3.58,1.53
Daniel Cabrera,2006,4.74,3.21,1.53
Chris Archer,2019,5.19,3.66,1.53
Tyler Glasnow,2023,3.53,2.00,1.53
Dave Danforth,1925,4.67,3.14,1.53
Amaury Telemaco,1998,4.31,2.78,1.53
Clayton Richard,2018,5.33,3.80,1.53
Steve Woodard,1999,4.54,3.01,1.53
Fred Baczewski,1953,3.78,2.25,1.53
Ben Tincup,1914,3.01,1.48,1.53
Rich Troedson,1973,4.34,2.81,1.53
Doug Drabek,1997,5.74,4.21,1.53
Lucas Giolito,2023,4.88,3.35,1.53
Mike Hampton,2009,5.30,3.77,1.53
Jason Hammel,2016,3.83,2.30,1.53
Zach Duke,2010,5.72,4.19,1.53
Rick Matula,1980,4.66,3.13,1.53
Bubba Church,1953,5.04,3.51,1.53
Chad Kuhl,2017,4.35,2.82,1.53
John Deering,1903,2.93,1.40,1.53
Bob Lemon,1957,4.53,3.00,1.53
Julio Santana,1998,4.47,2.94,1.53
Felix Hernandez,2015,3.53,2.00,1.53
Ken Hill,1999,4.80,3.27,1.53
Ian Snell,2008,5.42,3.89,1.53
Tom Sturdivant,1956,3.54,2.01,1.53
Rich Harden,2005,2.63,1.10,1.53
Allen Russell,1918,3.28,1.75,1.53
Kyle Hendricks,2021,4.77,3.24,1.53
Pedro Ramos,1956,5.33,3.80,1.53
Joe Cascarella,1936,4.87,3.34,1.53
Victor Santos,2005,4.56,3.03,1.53
Bob Tewksbury,1995,4.58,3.05,1.53
Jim Golden,1962,4.70,3.17,1.53
Bartolo Colon,2017,6.48,4.95,1.53
George Blaeholder,1930,4.67,3.14,1.53
Ray Phelps,1935,4.42,2.89,1.53
Ray Sadecki,1969,4.15,2.62,1.53
Steve Rosenberg,1989,5.45,3.93,1.52
Syl Johnson,1929,3.73,2.21,1.52
James Kaprielian,2021,3.80,2.28,1.52
Darryl Kile,1995,4.87,3.35,1.52
Bill Swift,1985,5.07,3.55,1.52
Mat Latos,2014,3.25,1.73,1.52
Joel Pineiro,2006,6.62,5.10,1.52
Bill James,1919,3.13,1.61,1.52
Mike Scott,1981,3.90,2.38,1.52
Sandy Consuegra,1954,2.79,1.27,1.52
Hippo Vaughn,1921,5.75,4.23,1.52
Greg Swindell,1995,4.44,2.92,1.52
Kyle Freeland,2021,4.33,2.81,1.52
Dustin McGowan,2008,4.37,2.85,1.52
Orlando Hernandez,2002,3.79,2.27,1.52
Bobby Witt,1987,4.92,3.40,1.52
James Edwards,1926,3.19,1.67,1.52
Robert Person,1999,4.14,2.62,1.52
Tiny Bonham,1941,3.46,1.94,1.52
Joe Bowman,1935,4.54,3.02,1.52
Danny McDevitt,1959,4.02,2.50,1.52
Cristian Javier,2022,2.68,1.16,1.52
Dennis Martinez,1984,4.67,3.15,1.52
Chris Stratton,2018,4.70,3.18,1.52
Kevin Slowey,2010,4.54,3.02,1.52
Paul Mirabella,1980,4.98,3.46,1.52
Kirk McCaskill,1988,4.31,2.79,1.52
Guillermo Moscoso (Corredor),2011,3.38,1.86,1.52
Don Cardwell,1958,4.76,3.24,1.52
Bob Bowman,1939,3.13,1.61,1.52
Jimmy Jones,1991,4.35,2.83,1.52
Storm Davis,1990,4.67,3.15,1.52
Dick Coffman,1932,4.19,2.67,1.52
Kyle Kendrick,2008,5.47,3.95,1.52
Vicente Padilla,2004,4.53,3.02,1.51
Mike Morgan,1997,4.79,3.28,1.51
Joe Genewich,1927,3.92,2.41,1.51
Silvio Martinez,1980,4.75,3.24,1.51
Hideo Nomo,1998,5.05,3.54,1.51
Pete Harnisch,1989,4.63,3.12,1.51
Kevin Ritz,1997,5.87,4.36,1.51
Paul Splittorff,1975,3.33,1.82,1.51
Carl Fischer,1932,5.48,3.97,1.51
Eric Milton,2006,5.19,3.68,1.51
A.J. Burnett,2004,3.74,2.23,1.51
Ryne Nelson,2023,5.53,4.02,1.51
Trevor Wilson,1993,3.65,2.14,1.51
Freddy Garcia,2010,4.64,3.13,1.51
Johnny Podres,1954,4.40,2.89,1.51
Mark Redman,2006,5.71,4.20,1.51
Jake Thies,1954,4.28,2.77,1.51
James Baldwin,2002,5.05,3.54,1.51
Steven Matz,2016,3.40,1.89,1.51
Pete Appleton,1936,3.93,2.42,1.51
Art Fromme,1913,4.58,3.07,1.51
Mel Queen,1951,4.88,3.37,1.51
Johan Oviedo,2023,4.31,2.80,1.51
Pete Harnisch,2000,4.74,3.23,1.51
Scott Baker,2011,3.21,1.70,1.51
Jerry Koosman,1982,4.03,2.52,1.51
Spud Chandler,1941,2.88,1.37,1.51
Shaun Marcum,2007,3.91,2.40,1.51
Scott Bankhead,1986,4.78,3.27,1.51
Dan Spillner,1975,4.53,3.02,1.51
Triston McKenzie,2021,5.03,3.53,1.50
Matt Clement,2003,4.11,2.61,1.50
Mike Leake,2011,3.86,2.36,1.50
Rick Rhoden,1981,3.89,2.39,1.50
Garland Buckeye,1926,3.79,2.29,1.50
Brady Singer,2023,5.52,4.02,1.50
Julio Teheran,2017,4.49,2.99,1.50
Curt Young,1988,4.14,2.64,1.50
Aaron Harang,2011,3.64,2.14,1.50
Dylan Bundy,2022,4.89,3.39,1.50
Sam Gray,1924,3.98,2.48,1.50
Terry Mulholland,1989,4.74,3.24,1.50
Lefty Stewart,1927,4.15,2.65,1.50
Dallas Keuchel,2019,3.75,2.25,1.50
Shawn Boskie,1995,5.64,4.14,1.50
Cal Eldred,1992,1.79,0.29,1.50
Red Faber,1931,4.12,2.62,1.50
Jason Marquis,2011,4.43,2.93,1.50
Kent Bottenfield,1993,5.32,3.82,1.50
Jumbo Elliott,1927,3.24,1.74,1.50
Ken Johnson,1968,3.41,1.91,1.50
Fred Talbot,1969,4.82,3.32,1.50
Julio Teheran,2018,3.94,2.44,1.50
Pete Schourek,1998,4.45,2.95,1.50
Chad Billingsley,2012,3.55,2.05,1.50
Earl Moore,1914,4.16,2.66,1.50
Milt Gaston,1928,5.43,3.93,1.50
Mike Krukow,1981,3.68,2.18,1.50
Wayne Twitchell,1974,5.22,3.72,1.50
Paul Zahniser,1923,3.87,2.37,1.50
Wilson Alvarez,1998,4.73,3.23,1.50
Ramon Martinez,1997,3.64,2.14,1.50
Brady Singer,2021,4.91,3.41,1.50
Jason Bere,2000,5.47,3.97,1.50
Rip Collins,1920,3.27,1.77,1.50
Nap Rucker,1914,3.56,2.06,1.50
Jake Arrieta,2010,4.66,3.16,1.50
Bob Carpenter,1941,4.33,2.83,1.50
Alex Cobb,2012,4.03,2.53,1.50
Glendon Rusch,2005,4.32,2.82,1.50
Bob Muncrief,1947,4.96,3.47,1.49
Madison Bumgarner,2021,4.67,3.18,1.49
Woody Williams,2005,4.85,3.36,1.49
Homer Bailey,2019,4.57,3.08,1.49
Brandon Woodruff,2019,3.62,2.13,1.49
Ken Brett,1975,2.96,1.47,1.49
Tyler Matzek,2014,4.00,2.51,1.49
Trent Thornton,2019,5.04,3.55,1.49
Joe Niekro,1977,3.08,1.59,1.49
Lou Kretlow,1951,3.91,2.42,1.49
Bert Blyleven,1990,5.24,3.75,1.49
Vic Lombardi,1948,3.71,2.22,1.49
Vincent Velasquez,2016,4.12,2.63,1.49
Ron Villone,1999,4.75,3.26,1.49
Mal Eason,1901,3.57,2.08,1.49
Aaron Sele,1997,5.38,3.89,1.49
Brandon Claussen,2005,4.21,2.72,1.49
Stubby Overmire,1943,2.91,1.42,1.49
Lee Grissom,1941,4.50,3.01,1.49
Bobby Witt,1994,5.04,3.55,1.49
